Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/19,10266,296569,35692
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/18,10271,294932,35668
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/17,10272,293025,35658
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/16,10276,291442,35645
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/15,10277,289990,35633
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/14,10283,288761,35624
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/13,10291,287753,35610
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/12,10293,286297,35603
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/11,10299,284796,35597
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/10,10300,283180,35587
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/9,10301,281583,35577
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/8,10302,280153,35563
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/7,10304,278784,35553
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/5,10305,276338,35534
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/6,10305,277634,35541
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/3,10306,272912,35507
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/4,10306,274644,35518
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/2,10308,271515,35497
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/9/1,10310,270189,35491
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/30,10311,268218,35477
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/31,10311,269214,35483
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/29,10312,266853,35473
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/28,10315,265409,35472
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/26,10318,262540,35458
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/27,10318,263949,35463
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/25,10319,261174,35445
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/23,10322,259345,35437
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/24,10322,260298,35441
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/22,10325,258136,35430
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/20,10328,256118,35418
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/21,10328,257065,35427
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/18,10329,254636,35405
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/19,10329,255278,35412
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/16,10330,253915,35396
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/17,10330,254235,35400
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/15,10331,253438,35392
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/14,10332,252809,35234
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/13,10333,252235,35231
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/10,10340,250825,35209
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/11,10340,251237,35215
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/12,10340,251713,35225
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/9,10342,250566,35205
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/8,10343,250103,35203
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/7,10344,249756,35190
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/6,10346,249204,35187
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/5,10347,248803,35181
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/4,10349,248419,35171
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/2,10352,248070,35154
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/3,10352,248229,35166
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/31,10354,247537,35141
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/8/1,10354,247832,35146
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/30,10355,247158,35132
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/29,10356,246776,35129
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/28,10357,246488,35123
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/27,10359,246286,35112
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/25,10360,245864,35102
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/26,10360,246118,35107
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/24,10364,245590,35097
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/22,10366,245032,35082
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/23,10366,245338,35092
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/21,10369,244752,35073
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/20,10371,244624,35058
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/19,10372,244434,35045
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/18,10375,244216,35042
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/17,10378,243967,35028
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/14,10381,243344,34984
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/15,10381,243506,34997
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/16,10381,243736,35017
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/13,10382,243230,34967
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/11,10385,242827,34945
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/12,10385,243061,34954
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/10,10388,242639,34938
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/8,10389,242149,34914
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/9,10389,242363,34926
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/7,10391,241956,34899
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/6,10398,241819,34869
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/5,10399,241611,34861
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/4,10400,241419,34854
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/3,10402,241184,34833
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/2,10403,240961,34818
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/7/1,10405,240760,34788
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/30,10406,240578,34767
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/28,10407,240310,34738
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/29,10407,240436,34744
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/27,10409,240136,34716
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/25,10410,239706,34678
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/26,10410,239961,34708
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/24,10413,239410,34644
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/23,10414,238833,34675
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/22,10416,238720,34657
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/20,10418,238275,34610
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/21,10418,238499,34634
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/19,10420,238011,34561
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/18,10423,238159,34514
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/16,10424,237500,34405
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/17,10424,237828,34448
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/15,10425,237290,34371
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/14,10426,236989,34345
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/13,10427,236651,34301
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/11,10444,236142,34167
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/12,10444,236305,34223
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/10,10446,235763,34114
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/8,10449,235278,33964
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/9,10449,235561,34043
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/7,10451,234998,33899
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/6,10452,234801,33846
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/5,10456,234531,33774
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/4,10458,234013,33689
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/3,10459,233836,33601
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/2,10460,233515,33530
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/31,10461,232997,33415
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/6/1,10461,233197,33475
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/30,10462,232664,33340
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/29,10464,232248,33229
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/28,10466,231732,33142
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/27,10467,231139,33072
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/26,10471,230555,32955
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/25,10472,230158,32877
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/24,10474,229858,32785
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/23,10475,229327,32735
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/22,10476,228658,32616
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/21,10477,228006,32486
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/20,10478,227364,32330
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/19,10481,226699,32169
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/18,10484,225886,32007
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/17,10489,225435,31908
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/16,10492,224760,31763
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/14,10494,223096,31368
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/15,10494,223885,31610
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/13,10495,222104,31106
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/12,10498,221216,30911
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/10,10500,219070,30560
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/11,10500,219814,30739
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/9,10501,218268,30395
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/8,10503,217185,30201
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/7,10507,215858,29958
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/6,10511,214457,29684
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/5,10512,213013,29315
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/3,10513,210717,28884
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/4,10513,211938,29079
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/2,10515,209328,28710
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/5/1,10517,207428,28236
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/30,10518,205463,27967
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/28,10519,201505,27359
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/29,10519,203591,27682
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/27,10522,199414,26977
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/23,10523,189973,25549
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/24,10523,192994,25969
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/25,10523,195351,26384
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/26,10523,197675,26644
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/22,10524,187327,25085
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/21,10525,183957,24648
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/19,10526,178972,23660
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/20,10526,181228,24114
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/17,10527,172434,22745
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/18,10527,175925,23227
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/16,10529,168941,22170
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/15,10531,165155,21645
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/14,10532,162488,21067
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/11,10534,152271,19468
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/12,10534,156363,19899
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/13,10534,159516,20465
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/10,10535,147577,18849
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/8,10536,139422,17669
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/9,10536,143626,18279
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/7,10537,135586,17127
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/5,10538,128948,15887
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/6,10538,132547,16523
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/3,10540,119827,14681
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/4,10540,124632,15362
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/2,10545,115242,13915
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/4/1,10552,110574,13155
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/31,10557,105792,12428
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/30,10558,101739,11591
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/29,10561,97689,10779
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/27,10564,86498,9134
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/28,10564,92472,10023
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/26,10565,80589,8215
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/24,10569,69176,6820
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/25,10569,74386,7503
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/23,10571,63927,6077
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/22,10573,59138,5476
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/21,10576,53578,4825
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/19,10577,41035,3405
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/20,10577,47021,4032
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/18,10578,35713,2978
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/16,10579,27980,2158
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/17,10579,31506,2503
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/15,10582,24747,1809
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/12,10583,15113,1016
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/13,10583,17660,1266
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/14,10583,21157,1441
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/11,10585,12462,827
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/10,10589,10149,631
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/9,10591,9172,463
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/8,10595,7375,366
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/7,10596,5883,233
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/4,10598,3089,107
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/5,10598,3858,148
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/6,10598,4636,197
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/3,10599,2502,79
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/1,10600,1694,34
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/3/2,10600,2036,52
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/2/29,10605,1128,29
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/2/28,10606,888,21
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/2/27,10607,655,17
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/2/26,10608,453,12
Italy,Europe,41.87,12.57,14,3.18,4.02,33228.2,60551416,47,23,2020/2/25,10611,322,10
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/24,10613,763756,5660
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/25,10613,767726,5687
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/23,10614,759572,5634
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/22,10615,754998,5596
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/20,10622,744513,5526
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/21,10622,750043,5577
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/19,10623,744513,5526
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/18,10625,741934,5509
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/17,10626,738629,5473
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/16,10630,734575,5441
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/14,10632,724380,5388
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/15,10632,730293,5414
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/13,10633,721846,5351
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/12,10634,718746,5304
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/11,10637,714812,5283
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/9,10638,703719,5216
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/10,10638,709729,5257
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/8,10639,696528,5171
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/6,10640,685583,5071
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/7,10640,692101,5121
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/5,10641,680856,5020
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/4,10643,675618,5001
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/2,10649,659978,4887
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/3,10649,668874,4948
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/2/1,10651,652246,4816
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/31,10653,643435,4796
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/29,10655,633991,4700
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/30,10655,638789,4738
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/28,10656,628895,4669
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/27,10657,621590,4605
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/26,10658,609656,4513
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/25,10659,601069,4498
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/24,10660,597403,4419
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/23,10662,593961,4341
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/22,10666,589028,4266
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/21,10667,582869,4245
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/20,10671,575842,4181
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/19,10672,565629,4080
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/18,10675,558249,4044
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/17,10676,551689,4005
Israel,Asia,31.05,34.85,21,2.99,3.58,43592.1,8712400,30,12,2021/1/16,10677,543499,3959
